City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Macusani,PE,2021-07-30 03:29:15,-14.0833,-70.4333,34.27,86,5,4.43
382,Blagodatnoye,RU,2021-07-30 03:29:15,45.3997,42.5867,70.72,48,0,4.16
383,Harper,LR,2021-07-30 03:29:16,4.375,-7.7169,74.86,87,94,4.03
384,Pangnirtung,CA,2021-07-30 03:29:16,66.1451,-65.7125,51.08,72,16,2.95
385,Zhigansk,RU,2021-07-30 03:29:16,66.7697,123.3711,69.75,37,2,4.43
386,Cairns,AU,2021-07-30 03:29:17,-16.9167,145.7667,91.06,71,2,8.05
387,Buchanan,LR,2021-07-30 03:29:17,5.8808,-10.0467,75.78,84,18,5.77
388,Hasaki,JP,2021-07-30 03:29:17,35.7333,140.8333,86.4,75,24,8.88
389,Srednekolymsk,RU,2021-07-30 03:29:18,67.45,153.6833,49.03,50,96,8.99
390,Sokoto,NG,2021-07-30 03:29:18,13.0609,5.239,77.97,75,22,10.6
391,Samarai,PG,2021-07-30 03:29:18,-10.6167,150.6667,79.93,86,48,14.52
392,Glenwood Springs,US,2021-07-30 03:29:19,39.5505,-107.3248,76.8,89,90,1.01
393,Metro,ID,2021-07-30 03:28:53,-5.1131,105.3067,85.87,56,6,5.57
394,Klaksvik,FO,2021-07-30 03:29:19,62.2266,-6.589,49.12,90,100,16.87
395,Show Low,US,2021-07-30 03:28:46,34.2542,-110.0298,67.71,87,75,6.91
396,Syamzha,RU,2021-07-30 03:29:19,60.0158,41.0614,59.16,96,16,5.48
397,Lagoa,PT,2021-07-30 03:29:20,39.05,-27.9833,69.66,91,0,7.81
398,Coahuayana,MX,2021-07-30 03:29:20,18.7333,-103.6833,79.43,86,41,1.77
399,San Esteban,HN,2021-07-30 03:29:20,15.2,-85.75,70.88,97,93,2.48
400,Touros,BR,2021-07-30 03:29:21,-5.1989,-35.4608,74.3,85,38,11.41
401,Skelleftea,SE,2021-07-30 03:29:21,64.7507,20.9528,61.16,94,90,6.91
402,Vila Franca Do Campo,PT,2021-07-30 03:29:22,37.7167,-25.4333,70.21,93,45,5.66
403,Sinnamary,GF,2021-07-30 03:29:22,5.3833,-52.95,77.61,85,5,5.21
404,Sakakah,SA,2021-07-30 03:29:23,29.9697,40.2064,83.77,34,7,6.46
405,Bela,IN,2021-07-30 03:29:23,25.9333,81.9833,81.41,88,100,3.83
406,Wattegama,LK,2021-07-30 03:29:23,6.7989,81.4808,85.12,54,55,3.44
407,Praia Da Vitoria,PT,2021-07-30 03:29:23,38.7333,-27.0667,71.85,94,75,9.28
408,Orange Cove,US,2021-07-30 03:28:31,36.6244,-119.3137,100.06,48,1,3.44
409,Half Moon Bay,US,2021-07-30 03:29:24,37.4636,-122.4286,84.11,79,40,0.0
410,Ust-Kut,RU,2021-07-30 03:29:24,56.7938,105.7672,79.5,44,9,3.96
411,Mizdah,LY,2021-07-30 03:29:25,31.4451,12.9801,70.92,44,0,1.05
412,Oranjemund,NA,2021-07-30 03:29:25,-28.55,16.4333,55.11,56,0,4.92
413,Saldanha,ZA,2021-07-30 03:29:26,-33.0117,17.9442,42.85,83,8,4.14
414,Port Hardy,CA,2021-07-30 03:29:26,50.6996,-127.4199,64.58,82,20,9.22
415,Okha,RU,2021-07-30 03:29:26,53.5739,142.9478,56.93,98,100,16.11
416,Repedea,RO,2021-07-30 03:29:26,47.8333,24.4,61.34,92,0,2.66
417,Asfi,MA,2021-07-30 03:29:27,32.2994,-9.2372,68.76,88,56,17.49
418,Villa Rica,US,2021-07-30 03:29:27,33.7321,-84.9191,82.67,94,8,4.65
419,Margate,GB,2021-07-30 03:29:27,51.3813,1.3862,60.12,88,100,4.0
420,Rio Grande City,US,2021-07-30 03:29:28,26.3798,-98.8203,83.89,59,95,13.0
421,Sangar,RU,2021-07-30 03:29:28,63.9242,127.4739,71.11,30,14,2.44
422,Vestmanna,FO,2021-07-30 03:29:28,62.1564,-7.1664,47.32,100,75,14.97
423,Paamiut,GL,2021-07-30 03:29:29,61.994,-49.6678,43.57,86,100,5.01
424,Laguna De Perlas,NI,2021-07-30 03:29:29,12.3429,-83.6712,77.95,87,77,7.47
425,Pevek,RU,2021-07-30 03:29:29,69.7008,170.3133,32.13,98,100,25.26
426,Jega,NG,2021-07-30 03:29:30,12.2175,4.3792,75.16,86,28,7.87
427,Codajas,BR,2021-07-30 03:29:30,-3.8367,-62.0569,74.14,65,17,2.3
428,Tofield,CA,2021-07-30 03:29:30,53.3668,-112.6686,74.64,36,18,8.39
429,Peterhead,GB,2021-07-30 03:29:31,57.5058,-1.7981,56.71,91,100,13.49
430,Bilma,NE,2021-07-30 03:29:31,18.6853,12.9164,91.83,31,23,6.82
431,Sungaipenuh,ID,2021-07-30 03:29:31,-2.0833,101.3833,76.89,60,100,3.02
432,Nanortalik,GL,2021-07-30 03:29:31,60.1432,-45.2371,46.69,78,100,17.25
433,Mgachi,RU,2021-07-30 03:29:32,51.05,142.2667,65.52,100,100,1.3
434,Porto Novo,BJ,2021-07-30 03:29:32,6.4965,2.6036,76.82,89,22,5.86
435,San Ramon,US,2021-07-30 03:25:50,37.7799,-121.978,88.57,53,1,1.99
436,Vilyuysk,RU,2021-07-30 03:29:33,63.7553,121.6247,76.33,30,45,2.51
437,Barcelona,ES,2021-07-30 03:28:38,41.3888,2.159,75.97,86,20,3.44
438,College,US,2021-07-30 03:29:33,64.8569,-147.8028,70.0,64,75,4.61
439,Vestmannaeyjar,IS,2021-07-30 03:29:33,63.4427,-20.2734,53.29,92,28,13.38
440,Ginda,IN,2021-07-30 03:29:34,30.6945,78.4932,69.91,81,93,2.84
441,Kathmandu,NP,2021-07-30 03:25:35,27.7167,85.3167,75.42,88,75,3.44
442,Yarmouth,US,2021-07-30 03:29:34,41.7057,-70.2286,71.1,81,75,8.01
443,Fukue,JP,2021-07-30 03:29:35,32.6881,128.8419,86.36,70,40,8.05
444,Buala,SB,2021-07-30 03:29:35,-8.145,159.5921,85.26,68,6,7.31
445,Mount Darwin,ZW,2021-07-30 03:29:35,-16.7725,31.5838,47.66,77,53,2.51
446,Mareeba,AU,2021-07-30 03:29:35,-17.0,145.4333,86.43,34,2,7.7
447,Clifton,US,2021-07-30 03:29:36,40.8584,-74.1638,72.82,90,1,4.61
448,San Benito,US,2021-07-30 03:29:36,36.6166,-121.0844,65.5,53,6,7.11
449,Talcahuano,CL,2021-07-30 03:29:37,-36.7167,-73.1167,47.88,93,90,0.0
450,Arman,RU,2021-07-30 03:29:37,59.7,150.1667,60.08,44,2,17.87
451,Penzance,GB,2021-07-30 03:29:37,50.1186,-5.5371,60.01,88,59,38.65
452,Ambulu,ID,2021-07-30 03:29:38,-8.345,113.6058,84.11,61,28,6.11
453,Broome,US,2021-07-30 03:29:38,42.2506,-75.833,68.02,96,20,1.99
454,Namatanai,PG,2021-07-30 03:29:38,-3.6667,152.4333,85.46,68,20,3.38
455,Yerbogachen,RU,2021-07-30 03:29:38,61.2767,108.0108,76.01,32,5,10.69
456,Umtata,ZA,2021-07-30 03:29:39,-31.5889,28.7844,41.56,93,0,2.3
457,Warrnambool,AU,2021-07-30 03:29:39,-38.3833,142.4833,55.81,62,79,27.81
458,Zhanaozen,KZ,2021-07-30 03:29:40,43.3,52.8,77.76,26,88,7.54
459,Ahuimanu,US,2021-07-30 03:29:40,21.4447,-157.8378,87.51,66,40,13.8
460,Hami,CN,2021-07-30 03:29:40,42.8,93.45,97.99,14,2,2.13
461,Inhambane,MZ,2021-07-30 03:29:41,-23.865,35.3833,53.58,100,20,3.44
462,Prudy,RU,2021-07-30 03:29:41,57.5738,46.2718,62.53,92,64,6.6
463,Panguna,PG,2021-07-30 03:29:41,-6.3164,155.4848,80.49,68,64,2.89
464,Port Lincoln,AU,2021-07-30 03:29:41,-34.7333,135.8667,66.18,50,3,19.64
465,Buta,CD,2021-07-30 03:29:42,2.7858,24.73,69.33,89,71,0.38
466,Slave Lake,CA,2021-07-30 03:29:42,55.2834,-114.769,73.38,46,1,5.75
467,Sri Aman,MY,2021-07-30 03:29:42,1.2376,111.4621,80.65,83,40,6.91
468,Kokopo,PG,2021-07-30 03:29:43,-4.352,152.2633,85.23,65,16,4.83
469,Lexington,US,2021-07-30 03:29:28,37.9887,-84.4777,81.95,72,75,8.05
470,Fallon,US,2021-07-30 03:29:43,39.4735,-118.7774,91.18,29,75,20.71
471,Batagay-Alyta,RU,2021-07-30 03:29:43,67.8006,130.4114,67.23,27,10,3.94
472,Meulaboh,ID,2021-07-30 03:29:44,4.1363,96.1285,82.36,72,99,2.3
473,Bajil,YE,2021-07-30 03:29:44,15.0584,43.2851,88.66,57,41,5.37
474,Mucurapo,TT,2021-07-30 03:29:45,10.6667,-61.5333,77.97,84,22,8.23
475,Marienburg,PL,2021-07-30 03:29:45,54.0359,19.0266,58.95,75,3,7.96
476,Yining,CN,2021-07-30 03:29:45,29.0361,114.5636,93.78,54,0,1.36
477,Kaolinovo,BG,2021-07-30 03:29:46,43.6167,27.1167,73.24,54,4,1.88
478,Gigmoto,PH,2021-07-30 03:29:46,13.7796,124.39,88.07,68,100,13.56
479,Williams Lake,CA,2021-07-30 03:29:46,52.1415,-122.1445,81.97,27,20,1.01
480,Teguldet,RU,2021-07-30 03:29:46,57.3064,88.1667,67.6,50,100,3.31
481,Shahrud,IR,2021-07-30 03:29:47,36.4182,54.9763,67.93,63,9,8.28
482,Kalmar,SE,2021-07-30 03:29:47,56.6616,16.3616,61.97,85,61,9.22
483,Lufkin,US,2021-07-30 03:26:13,31.3382,-94.7291,81.84,82,1,4.61
484,Luderitz,NA,2021-07-30 03:29:47,-26.6481,15.1594,64.42,38,0,10.71
485,Poya,NC,2021-07-30 03:29:48,-21.35,165.15,75.97,58,8,11.79
486,Bokhan,RU,2021-07-30 03:29:48,53.153,103.7714,55.11,90,100,10.51
487,Senno,RU,2021-07-30 03:29:48,59.5336,33.9167,60.26,94,46,5.21
488,Mormugao,IN,2021-07-30 03:29:49,15.4,73.8,80.46,81,100,18.32
489,Paracuru,BR,2021-07-30 03:29:49,-3.41,-39.0306,80.62,88,50,9.17
490,Yatou,CN,2021-07-30 03:29:49,37.15,122.3833,80.8,76,93,18.99
491,Rosetta,EG,2021-07-30 03:29:50,31.4044,30.4164,78.62,84,0,8.21
492,Utiel,ES,2021-07-30 03:29:50,39.5667,-1.2,66.22,77,0,3.2
493,Shache,CN,2021-07-30 03:29:50,38.4167,77.2406,89.31,20,100,27.18
494,Hornepayne,CA,2021-07-30 03:29:50,49.2138,-84.7705,47.32,70,11,4.23
495,Kavieng,PG,2021-07-30 03:29:51,-2.5744,150.7967,84.34,69,76,3.15
496,Saint Anthony,US,2021-07-30 03:29:51,45.0205,-93.218,74.66,66,20,1.01
497,Vanavara,RU,2021-07-30 03:29:51,60.34,102.2797,79.38,33,0,8.28
498,Fare,PF,2021-07-30 03:29:52,-16.7,-151.0167,77.59,74,23,4.03
499,Gornopravdinsk,RU,2021-07-30 03:29:52,60.05,69.9,50.25,85,55,7.43
500,Verkhnyaya Toyma,RU,2021-07-30 03:29:52,62.2349,44.9985,58.3,99,100,2.08
501,Linjiang,CN,2021-07-30 03:29:53,41.8069,126.9078,92.8,50,34,1.07
502,Antsohihy,MG,2021-07-30 03:29:53,-14.8796,47.9875,65.8,78,0,5.88
503,Shuangcheng,CN,2021-07-30 03:29:53,45.35,126.2833,82.08,88,100,5.14
504,Nur,PL,2021-07-30 03:29:54,52.6683,22.3221,62.78,65,85,6.17
505,Kontagora,NG,2021-07-30 03:29:54,10.3999,5.4695,71.73,95,100,3.15
506,Otradnoye,RU,2021-07-30 03:29:54,59.7775,30.8181,65.55,85,60,6.46
507,Bossier City,US,2021-07-30 03:29:55,32.516,-93.7321,87.98,76,1,9.22
508,Anloga,GH,2021-07-30 03:29:55,5.7947,0.8973,75.42,87,14,9.06
509,Ranong,TH,2021-07-30 03:29:55,9.9658,98.6348,76.93,90,100,13.0
510,Onega,RU,2021-07-30 03:29:56,63.9061,38.1404,54.72,89,99,7.61
511,Khao Yoi,TH,2021-07-30 03:29:56,13.2403,99.8243,91.42,59,99,8.23
512,Kenora,CA,2021-07-30 03:29:56,49.8167,-94.4337,65.37,52,90,2.3
513,Isiro,CD,2021-07-30 03:29:57,2.7739,27.616,65.68,90,100,1.9
514,Kidal,ML,2021-07-30 03:29:57,18.4411,1.4078,87.66,41,18,5.59
515,Khuzdar,PK,2021-07-30 03:29:57,27.7384,66.6434,85.53,43,37,3.83
516,Itapecerica,BR,2021-07-30 03:29:58,-20.4725,-45.1256,46.53,32,1,5.86
517,Tilichiki,RU,2021-07-30 03:29:58,60.4667,166.1,56.8,47,51,4.88
518,Belaya Gora,RU,2021-07-30 03:29:58,68.5333,146.4167,58.03,38,35,5.08
519,Saint-Georges,GD,2021-07-30 03:29:59,12.0564,-61.7485,80.28,83,20,9.22
520,Gwadar,PK,2021-07-30 03:29:59,25.1216,62.3254,82.42,84,99,6.82
521,Jalu,LY,2021-07-30 03:29:59,29.0331,21.5482,78.08,59,0,8.88
522,Anuradhapura,LK,2021-07-30 03:30:00,8.3565,80.4173,84.51,64,100,14.07
523,Dalton,US,2021-07-30 03:30:00,34.7698,-84.9702,81.97,87,1,0.0
524,Hay River,CA,2021-07-30 03:30:00,60.8156,-115.7999,67.98,60,20,2.3
525,Nsanje,MW,2021-07-30 03:30:00,-16.92,35.262,59.29,87,20,2.91
526,Beisfjord,NO,2021-07-30 03:30:01,68.3751,17.5988,57.04,72,100,4.9
527,Ouadda,CF,2021-07-30 03:30:01,8.0777,22.4007,65.52,97,83,2.95
528,Jadu,LY,2021-07-30 03:30:01,31.953,12.0261,73.67,33,0,7.96
529,Khasan,RU,2021-07-30 03:30:03,42.4308,130.6434,82.11,78,100,9.06
530,Kenai,US,2021-07-30 03:30:05,60.5544,-151.2583,57.02,81,90,12.66
531,Vilhena,BR,2021-07-30 03:30:07,-12.7406,-60.1458,54.48,41,2,4.5
532,Iquique,CL,2021-07-30 03:30:07,-20.2208,-70.1431,59.04,82,79,0.31
533,Palana,RU,2021-07-30 03:30:08,59.1167,159.9667,46.76,72,8,11.3
534,Aykhal,RU,2021-07-30 03:30:08,66.0,111.5,76.32,33,56,7.54
535,Tromso,NO,2021-07-30 03:30:08,69.6496,18.957,50.38,87,40,10.36
536,Coracao De Jesus,BR,2021-07-30 03:30:09,-16.6853,-44.365,61.52,40,0,4.74
537,Cubuk,TR,2021-07-30 03:30:09,40.2386,33.0322,63.77,58,0,3.44
538,Nantucket,US,2021-07-30 03:30:10,41.2835,-70.0995,71.71,86,90,21.85
539,Vao,NC,2021-07-30 03:30:10,-22.6667,167.4833,70.83,75,5,25.08
540,Luba,GQ,2021-07-30 03:30:10,3.4568,8.5547,75.09,85,96,5.88
541,Songkhla,TH,2021-07-30 03:30:11,6.8333,100.6667,82.45,84,100,4.47
542,Motril,ES,2021-07-30 03:30:11,36.7507,-3.5179,79.81,64,23,4.38
543,Lardos,GR,2021-07-30 03:30:11,36.0942,28.0157,82.22,46,0,5.37
544,Altagracia De Orituco,VE,2021-07-30 03:28:00,9.8601,-66.3814,70.2,96,97,1.79
545,Aketi,CD,2021-07-30 03:30:12,2.7388,23.7833,70.23,83,99,0.27
546,Sinop,TR,2021-07-30 03:30:12,41.7711,34.8709,55.83,58,0,3.24
547,Walvis Bay,NA,2021-07-30 03:30:12,-22.9575,14.5053,67.15,24,0,5.75
548,Saraza,PH,2021-07-30 03:30:13,8.7356,117.78,89.65,60,100,13.2
549,Riviere-Au-Renard,CA,2021-07-30 03:30:13,48.9957,-64.3971,60.8,70,100,2.89
550,Ayan,RU,2021-07-30 03:30:13,56.45,138.1667,55.78,74,100,22.26
551,Tatarbunary,UA,2021-07-30 03:30:14,45.8373,29.6142,72.75,71,1,9.19
552,Porechye-Rybnoye,RU,2021-07-30 03:30:14,57.098,39.3835,66.11,79,98,6.38
553,San Cristobal,VE,2021-07-30 03:30:15,7.7669,-72.225,64.17,96,62,4.34
554,Maridi,SS,2021-07-30 03:30:15,4.9158,29.4742,63.84,96,91,3.53
555,Saint George,US,2021-07-30 03:29:56,37.1041,-113.5841,85.62,50,90,15.99
556,Leshukonskoye,RU,2021-07-30 03:30:15,64.8989,45.7622,53.89,66,97,5.79
557,Pratapgarh,IN,2021-07-30 03:30:16,24.0333,74.7833,75.58,91,100,19.66
558,Katobu,ID,2021-07-30 03:30:16,-4.9408,122.5276,87.4,53,35,7.25
559,Grand Gaube,MU,2021-07-30 03:30:16,-20.0064,57.6608,69.39,75,85,8.99
560,Trairi,BR,2021-07-30 03:27:54,-3.2778,-39.2689,77.41,88,40,7.52
561,Alvaraes,BR,2021-07-30 03:30:17,-3.2208,-64.8042,76.55,71,96,2.51
562,Bafia,CM,2021-07-30 03:30:17,4.75,11.2333,67.14,99,100,1.48
563,Cham,DE,2021-07-30 03:27:57,49.245,12.6825,59.29,96,90,0.45
564,Orlik,RU,2021-07-30 03:30:18,52.5178,99.825,52.83,84,100,2.42
565,Savannah Bight,HN,2021-07-30 03:30:18,16.45,-85.85,82.0,79,71,16.17
566,La Palma,US,2021-07-30 03:30:18,33.8464,-118.0467,93.33,71,40,4.0
567,Makasar,ID,2021-07-30 03:30:18,-5.14,119.4221,87.85,51,20,3.44
568,Kaabong,UG,2021-07-30 03:30:19,3.4836,34.1492,61.83,80,70,6.06
569,Koumac,NC,2021-07-30 03:30:19,-20.5667,164.2833,74.53,66,3,11.43
570,Romny,UA,2021-07-30 03:30:19,50.751,33.4747,66.49,94,71,9.04
571,North Myrtle Beach,US,2021-07-30 03:30:20,33.816,-78.68,82.49,85,1,1.01
572,Kathu,TH,2021-07-30 03:30:20,7.9178,98.3332,82.69,81,93,18.41
573,Sambava,MG,2021-07-30 03:30:21,-14.2667,50.1667,69.71,88,80,10.11
